tsne_1,tsne_2,true_label,predicted_label,probability,uncertainty,family,sequence_id
-15.763897,-1.0777023,0,0,0.35366958,0.70733917,orthoherpesviridae,NC_075417.1
-4.3970704,-1.3037941,0,0,0.067356475,0.13471293,orthoherpesviridae,NC_075683.1
-2.5862095,-1.6763152,0,0,0.09197671,0.1839534,orthoherpesviridae,NC_075687.1
-18.629198,-1.8518701,0,0,0.045851514,0.09170306,orthoherpesviridae,NC_075702.1
-19.491467,-2.0663562,0,0,0.05798345,0.115966916,orthoherpesviridae,NC_076129.1
-19.67748,2.4344692,0,0,0.2577573,0.5155146,orthoherpesviridae,NC_076965.1
-2.2572982,-2.9755187,0,0,0.02321318,0.046426356,orthoherpesviridae,NC_077028.1
-4.2371726,5.438453,0,0,0.289994,0.579988,orthoherpesviridae,NC_055233.1
1.8836731,-20.916985,0,0,0.32572752,0.65145504,orthoherpesviridae,NC_040539.1
-18.779552,1.7210838,0,0,0.2588341,0.5176682,orthoherpesviridae,NC_035117.1
22.164148,-4.999202,0,0,0.19059071,0.38118142,orthoherpesviridae,NC_033620.1
-3.3663673,-1.9757818,0,0,0.05390178,0.10780358,orthoherpesviridae,NC_033464.1
-5.4961185,-1.4283857,0,0,0.23654546,0.4730909,orthoherpesviridae,NC_033176.1
21.9009,-4.7538824,0,0,0.18623078,0.37246156,orthoherpesviridae,NC_030117.1
21.067987,-1.351376,0,1,0.59813577,0.80372846,orthoherpesviridae,NC_028099.1
-2.943215,-2.1127923,0,0,0.032520525,0.065041065,orthoherpesviridae,NC_027916.2
-15.949701,-0.923947,0,0,0.3567816,0.7135632,orthoherpesviridae,NC_027016.1
-1.5387877,-2.3245173,0,0,0.08416495,0.1683299,orthoherpesviridae,NC_024696.1
-4.251184,5.1695147,0,0,0.26480296,0.5296059,orthoherpesviridae,NC_024382.1
-19.569696,2.3955646,0,0,0.20500654,0.41001308,orthoherpesviridae,NC_024306.1
-3.1529715,2.635044,0,0,0.19289927,0.38579857,orthoherpesviridae,NC_024303.1
-3.1129751,-2.1836638,0,0,0.0675026,0.13500524,orthoherpesviridae,NC_022233.1
-1.6542823,-2.2188838,0,0,0.0883417,0.17668343,orthoherpesviridae,NC_020474.2
-20.193773,-2.1479921,0,0,0.079382434,0.15876484,orthoherpesviridae,NC_020231.1
-3.3962262,-2.4787393,0,0,0.04084851,0.08169699,orthoherpesviridae,NC_019559.2
-4.2092524,-1.9928164,0,0,0.04397809,0.08795619,orthoherpesviridae,NC_016448.1
-5.5167675,-1.4344858,0,0,0.24917051,0.49834102,orthoherpesviridae,NC_016154.1
6.0098376,9.144888,0,1,0.5337893,0.93242145,orthoherpesviridae,NC_015049.1
-2.4171095,-2.5042617,0,0,0.0569959,0.1139918,orthoherpesviridae,NC_013590.2
-2.579113,-1.6762866,0,0,0.09304183,0.18608367,orthoherpesviridae,NC_013036.1
-5.7984653,-1.5067576,0,0,0.23907466,0.4781493,orthoherpesviridae,NC_012783.2
-18.237587,1.0192825,0,0,0.18889414,0.3777883,orthoherpesviridae,NC_011644.1
-4.3971515,-1.2979218,0,0,0.068376966,0.13675392,orthoherpesviridae,NC_006623.1
-5.445894,-1.4409105,0,0,0.22276159,0.44552314,orthoherpesviridae,NC_006150.1
17.54384,9.560798,0,1,0.71322834,0.5735433,orthoherpesviridae,NC_002665.1
-3.4402328,-1.8360225,0,0,0.058140606,0.11628121,orthoherpesviridae,NC_002641.1
-0.9812032,-1.9993352,0,0,0.11087242,0.22174484,orthoherpesviridae,NC_002686.2
-2.205728,-1.9360226,0,0,0.038657922,0.07731587,orthoherpesviridae,NC_002229.3
21.076033,-1.4675362,0,0,0.47834045,0.9566809,orthoherpesviridae,NC_001987.1
-4.194319,5.244688,0,0,0.34097603,0.68195206,orthoherpesviridae,NC_002531.1
-4.2079334,5.4277697,0,0,0.22820812,0.45641625,orthoherpesviridae,NC_001826.2
-18.306805,1.0459245,0,0,0.16201349,0.32402694,orthoherpesviridae,NC_001491.2
21.264584,-1.8169819,0,0,0.27404565,0.5480913,orthoherpesviridae,NC_001350.1
-4.2169046,-1.3191248,0,0,0.058145463,0.11629093,orthoherpesviridae,OQ730419.1
-18.294498,1.0085175,0,0,0.17901939,0.35803878,orthoherpesviridae,PQ014267.1
-1.5205998,-2.3187203,0,0,0.08844713,0.17689425,orthoherpesviridae,PP906086.1
-1.3658397,-2.2937808,0,0,0.071522325,0.14304465,orthoherpesviridae,PP906087.1
-18.30002,1.015868,0,0,0.17385519,0.34771037,orthoherpesviridae,OR801338.1
-18.287273,1.0250682,0,0,0.1881788,0.37635756,orthoherpesviridae,PP481413.1
21.900661,-4.755727,0,0,0.19328848,0.38657695,orthoherpesviridae,PP349830.1
-2.2149382,-1.9321289,0,0,0.040304806,0.08060962,orthoherpesviridae,PP032834.1
-2.4177284,-2.5040083,0,0,0.057480324,0.11496067,orthoherpesviridae,PP034747.2
-4.3984256,-1.2981032,0,0,0.0681469,0.13629377,orthoherpesviridae,PP062926.1
-4.389342,-1.2954788,0,0,0.068106,0.13621199,orthoherpesviridae,PP062927.1
-4.395104,-1.296244,0,0,0.069504976,0.13900995,orthoherpesviridae,PP062928.1
-4.390107,-1.295472,0,0,0.06834538,0.13669074,orthoherpesviridae,PP062929.1
-4.3892946,-1.2955662,0,0,0.06819363,0.13638723,orthoherpesviridae,PP062930.1
-4.3971057,-1.2962829,0,0,0.067810565,0.13562113,orthoherpesviridae,PP062931.1
-4.3897076,-1.2957689,0,0,0.068059325,0.13611865,orthoherpesviridae,PP062932.1
-4.3984356,-1.3043636,0,0,0.06744315,0.13488626,orthoherpesviridae,OR906269.1
-3.4017963,-2.4800215,0,0,0.040857814,0.08171564,orthoherpesviridae,OR343211.1
-2.5711179,-1.6757016,0,0,0.09252653,0.18505305,orthoherpesviridae,OR757570.1
-4.4064655,-1.2992338,0,0,0.069223054,0.1384461,orthoherpesviridae,ON415274.1
-4.379809,-1.2986377,0,0,0.06775478,0.13550955,orthoherpesviridae,ON415275.1
-4.393144,-1.2956374,0,0,0.0685211,0.13704216,orthoherpesviridae,ON415276.1
-1.5443159,-2.222825,0,0,0.077057324,0.15411466,orthoherpesviridae,OR543011.1
-2.4168718,-2.5030873,0,0,0.057450816,0.11490166,orthoherpesviridae,OQ623324.1
-3.8285842,-2.3239214,0,0,0.06251882,0.12503767,orthoherpesviridae,OP429138.1
-4.4639835,-2.4537039,0,0,0.07696044,0.15392089,orthoherpesviridae,OP429139.1
-2.5389798,-2.4822392,0,0,0.047975067,0.09595013,orthoherpesviridae,OP429140.1
-18.294977,1.0237737,0,0,0.16728209,0.3345642,orthoherpesviridae,OP271695.1
-1.3877416,-2.2953484,0,0,0.070023835,0.14004767,orthoherpesviridae,OL982749.1
-4.389909,-1.297918,0,0,0.06774656,0.1354931,orthoherpesviridae,ON598585.1
-4.3916335,-1.2970603,0,0,0.06794295,0.1358859,orthoherpesviridae,ON598586.1
-4.389272,-1.2951334,0,0,0.067797065,0.13559413,orthoherpesviridae,MK905886.1
-4.3891077,-1.2963241,0,0,0.06834683,0.13669366,orthoherpesviridae,MK905887.1
-5.4260764,-1.4428531,0,0,0.23056571,0.46113145,orthoherpesviridae,MZ517254.1
-4.388723,-1.29584,0,0,0.068713345,0.13742667,orthoherpesviridae,OK573459.1
-4.388588,-1.2964061,0,0,0.06890677,0.13781357,orthoherpesviridae,OK624781.1
-4.1964235,5.43416,0,0,0.22975779,0.45951557,orthoherpesviridae,MW256631.1
-4.189573,5.4361753,0,0,0.23683691,0.47367382,orthoherpesviridae,MW256632.1
20.519432,-4.3750205,0,0,0.11116673,0.22233343,orthoherpesviridae,OK032545.1
-2.6422725,-18.599989,0,0,0.1965861,0.3931722,orthoherpesviridae,OK337614.1
-2.6509306,-18.604155,0,0,0.14421542,0.2884308,orthoherpesviridae,OK337615.1
-1.907995,-2.3210983,0,0,0.056364484,0.11272895,orthoherpesviridae,MZ822421.1
19.048462,-5.2482023,0,0,0.12120044,0.24240088,orthoherpesviridae,MZ822422.1
-2.5867996,-1.6773317,0,0,0.09292797,0.18585593,orthoherpesviridae,MZ574076.1
-1.5215868,-2.220148,0,0,0.08518811,0.17037624,orthoherpesviridae,MW015025.1
-2.4174902,-2.5032647,0,0,0.057273142,0.1145463,orthoherpesviridae,MT500582.1
-2.1068888,-1.9401177,0,0,0.044830278,0.089660525,orthoherpesviridae,MZ054335.1
-5.559741,-1.4155965,0,0,0.26477873,0.52955747,orthoherpesviridae,MT157323.1
-5.7125154,-1.4713683,0,0,0.28454435,0.5690887,orthoherpesviridae,MT157324.1
-5.4328017,-1.4294723,0,0,0.20387135,0.40774274,orthoherpesviridae,MT157325.1
-5.4142985,-1.4250737,0,0,0.20246641,0.40493286,orthoherpesviridae,MT157326.1
-5.4050884,-1.431492,0,0,0.20249817,0.40499634,orthoherpesviridae,MT157327.1
-5.427778,-1.4341284,0,0,0.23020212,0.46040428,orthoherpesviridae,MT157328.1
-5.4452515,-1.4367211,0,0,0.224771,0.449542,orthoherpesviridae,MT157330.1
21.901361,-4.754513,0,0,0.18611123,0.37222242,orthoherpesviridae,MW353126.1
21.90174,-4.752543,0,0,0.18703072,0.37406147,orthoherpesviridae,MW353130.1
-2.4226308,-2.50438,0,0,0.05990682,0.11981362,orthoherpesviridae,MT813047.1
-18.310446,1.0481483,0,0,0.16560312,0.3312062,orthoherpesviridae,MT063054.1
-2.5770159,-1.6787555,0,0,0.090854235,0.18170846,orthoherpesviridae,MN518864.1
-2.188323,-1.9271946,0,0,0.042615287,0.08523059,orthoherpesviridae,LC589272.1
-4.3901973,-1.2981521,0,0,0.06771586,0.1354317,orthoherpesviridae,MT876619.1
-4.379875,-1.2964263,0,0,0.0714593,0.14291859,orthoherpesviridae,MN518177.1
-4.3898096,-1.3031344,0,0,0.068080254,0.1361605,orthoherpesviridae,MN784692.1
-4.4067082,-1.2933149,0,0,0.07025802,0.14051604,orthoherpesviridae,MN784693.1
-4.3899174,-1.3023556,0,0,0.068509735,0.13701946,orthoherpesviridae,MN792995.1
-5.438716,-1.4168837,0,0,0.20203142,0.40406287,orthoherpesviridae,MN437483.1
-2.2572982,-2.9755187,0,0,0.02321318,0.046426356,orthoherpesviridae,MK955929.1
-1.6650145,-2.2199357,0,0,0.09042455,0.18084908,orthoherpesviridae,MN067515.1
-19.67748,2.4344692,0,0,0.2577573,0.5155146,orthoherpesviridae,LC492974.1
-4.391596,-1.3012731,0,0,0.068930686,0.13786137,orthoherpesviridae,MH937565.1
-4.388748,-1.2958689,0,0,0.06825754,0.13651508,orthoherpesviridae,MH937566.1
22.349802,-5.029835,0,0,0.2608277,0.5216554,orthoherpesviridae,MG595964.1
-2.211891,-1.9249303,0,0,0.040921032,0.081842065,orthoherpesviridae,MG518371.1
-4.4061604,-1.3004309,0,0,0.06908415,0.13816833,orthoherpesviridae,MF405079.1
-4.38831,-1.2979414,0,0,0.068186976,0.13637394,orthoherpesviridae,MF405080.1
1.8836731,-20.916985,0,0,0.32572752,0.65145504,orthoherpesviridae,LC333428.1
-2.4172597,-2.5033112,0,0,0.05724686,0.11449373,orthoherpesviridae,MH070323.1
-2.417069,-2.503818,0,0,0.05733803,0.11467606,orthoherpesviridae,MH070334.1
-2.41691,-2.503607,0,0,0.057256848,0.114513695,orthoherpesviridae,MH070336.1
-2.4174662,-2.5030854,0,0,0.057410136,0.11482024,orthoherpesviridae,MH070337.1
-2.4173813,-2.5037506,0,0,0.057733193,0.11546636,orthoherpesviridae,MH070340.1
-2.4178889,-2.503334,0,0,0.05753864,0.11507726,orthoherpesviridae,MH070343.1
-2.417098,-2.5038726,0,0,0.057446163,0.114892304,orthoherpesviridae,MH070344.1
-2.4175582,-2.5033379,0,0,0.057480823,0.114961624,orthoherpesviridae,MH070348.1
-18.285694,1.0375568,0,0,0.17272264,0.34544528,orthoherpesviridae,KR021354.1
-18.287458,1.0358149,0,0,0.17339721,0.34679443,orthoherpesviridae,KR047045.1
-2.2078605,-1.9259448,0,0,0.04324077,0.08648157,orthoherpesviridae,MG432697.1
-4.3820224,-1.3003823,0,0,0.06735132,0.13470262,orthoherpesviridae,MG775218.1
-18.325256,1.0355216,0,0,0.16148037,0.32296073,orthoherpesviridae,MF975655.1
-18.283522,1.0249841,0,0,0.15901792,0.31803584,orthoherpesviridae,MF975656.1
-5.4812465,-1.4307077,0,0,0.22499137,0.44998276,orthoherpesviridae,MF468139.1
-5.463577,-1.4266508,0,0,0.22308983,0.44617963,orthoherpesviridae,MF468141.1
-5.4544415,-1.4315006,0,0,0.22034015,0.44068027,orthoherpesviridae,MF468142.1
-5.4599853,-1.4247787,0,0,0.22099537,0.44199073,orthoherpesviridae,MF468143.1
-5.4408846,-1.4369864,0,0,0.22105406,0.44210815,orthoherpesviridae,MF468144.1
-5.477822,-1.4292996,0,0,0.22271997,0.44543993,orthoherpesviridae,MF468145.1
-5.4593887,-1.4406177,0,0,0.22293544,0.44587088,orthoherpesviridae,MF468146.1
21.90131,-4.751788,0,0,0.18356633,0.36713266,orthoherpesviridae,KY057364.1
22.478807,9.955116,0,1,0.9688219,0.062356234,orthoherpesviridae,KX812446.1
-2.2050972,-1.9376124,0,0,0.038642824,0.07728565,orthoherpesviridae,MF431495.1
-2.5791533,-1.6771511,0,0,0.09074707,0.18149412,orthoherpesviridae,KU216226.1
-4.2379403,5.239043,0,0,0.30343065,0.6068613,orthoherpesviridae,MG000864.1
-4.4037104,-1.3008798,0,0,0.06854135,0.1370827,orthoherpesviridae,MF417807.1
-4.3914137,-1.2969167,0,0,0.06800587,0.13601172,orthoherpesviridae,MF417808.1
-4.3882494,-1.2958663,0,0,0.06813013,0.13626027,orthoherpesviridae,MF417809.1
-4.4049497,-1.2999823,0,0,0.06831367,0.13662732,orthoherpesviridae,MF417810.1
-4.3885984,-1.2971343,0,0,0.06803437,0.13606876,orthoherpesviridae,MF417811.1
-4.3979545,-1.307752,0,0,0.06687423,0.13374847,orthoherpesviridae,MF156849.1
-4.4116025,-1.2996792,0,0,0.06720491,0.13440979,orthoherpesviridae,KY423284.1
-2.9530447,-2.2860694,0,0,0.028682387,0.05736476,orthoherpesviridae,BK009383.1
-18.779552,1.7210838,0,0,0.2588341,0.5176682,orthoherpesviridae,KY965444.1
-18.2825,1.0212787,0,0,0.17610578,0.3522116,orthoherpesviridae,LC193725.1
21.899208,-4.7609453,0,0,0.18738142,0.37476283,orthoherpesviridae,KX828242.1
-2.1865473,-1.9213469,0,0,0.04150556,0.08301115,orthoherpesviridae,KU744555.1
-2.195077,-1.9232926,0,0,0.042027596,0.084055185,orthoherpesviridae,KU744556.1
-2.1932888,-1.9263045,0,0,0.041647572,0.08329517,orthoherpesviridae,KU744557.1
-2.2001839,-1.9237858,0,0,0.04226656,0.084533095,orthoherpesviridae,KU744558.1
-2.1973786,-1.9256469,0,0,0.04223916,0.08447832,orthoherpesviridae,KU744559.1
-2.1918738,-1.9258327,0,0,0.041881282,0.083762586,orthoherpesviridae,KU744560.1
-2.1953344,-1.9237977,0,0,0.042007,0.084014,orthoherpesviridae,KU744561.1
-18.285131,1.0384668,0,0,0.17303352,0.34606707,orthoherpesviridae,KP975078.1
22.164148,-4.9992023,0,0,0.19059071,0.38118142,orthoherpesviridae,KY355735.1
-3.3663921,-1.9757982,0,0,0.05390178,0.10780358,orthoherpesviridae,LT608135.1
-3.312987,-1.997758,0,0,0.054362904,0.108725786,orthoherpesviridae,LT608136.1
-5.500769,-1.4277232,0,0,0.24207489,0.4841498,orthoherpesviridae,KX689263.1
-5.500477,-1.4289423,0,0,0.24246861,0.4849372,orthoherpesviridae,KX689264.1
-5.4961185,-1.4283789,0,0,0.23654546,0.4730909,orthoherpesviridae,KX689265.1
-5.418179,-1.4395777,0,0,0.22605799,0.452116,orthoherpesviridae,KX689267.1
-5.4202166,-1.4443558,0,0,0.23295118,0.46590233,orthoherpesviridae,KX689268.1
-5.420732,-1.4399276,0,0,0.23296733,0.46593463,orthoherpesviridae,KX689269.1
-4.5256457,5.194985,0,0,0.17227875,0.34455752,orthoherpesviridae,KX905134.1
-4.2383056,5.2372613,0,0,0.29107252,0.58214504,orthoherpesviridae,KX905135.1
-4.273376,5.2375226,0,0,0.26453534,0.5290707,orthoherpesviridae,KX905136.2
-2.4164622,-2.4763992,0,0,0.06866991,0.13733983,orthoherpesviridae,KR381785.1
-2.4168181,-2.4722855,0,0,0.06966743,0.13933486,orthoherpesviridae,KR381786.1
-18.285288,1.0382692,0,0,0.1728056,0.3456112,orthoherpesviridae,KM593996.1
-4.387311,-1.3009217,0,0,0.06751826,0.13503653,orthoherpesviridae,KR822401.1
-4.3858514,-1.2993335,0,0,0.0699176,0.13983518,orthoherpesviridae,KX165320.1
-4.394601,-1.2908876,0,0,0.07015973,0.14031947,orthoherpesviridae,KX165321.1
21.901354,-4.7511787,0,0,0.1889836,0.37796724,orthoherpesviridae,KT819632.1
21.900896,-4.7538834,0,0,0.18623078,0.37246156,orthoherpesviridae,KT819633.1
-4.388781,-1.2964926,0,0,0.06818197,0.13636392,orthoherpesviridae,KU128407.1
-15.010409,-4.9694886,0,0,0.15381856,0.3076371,orthoherpesviridae,KT948982.1
-15.010243,-4.9764833,0,0,0.07825958,0.15651917,orthoherpesviridae,KT948983.1
-15.012616,-4.9731045,0,0,0.08686908,0.17373818,orthoherpesviridae,KT948984.1
-2.5834863,-1.6765507,0,0,0.092269644,0.18453932,orthoherpesviridae,KJ549663.1
-4.389962,-1.2954987,0,0,0.068263784,0.13652754,orthoherpesviridae,KP677881.1
-4.389807,-1.2955234,0,0,0.06816525,0.13633049,orthoherpesviridae,KP677882.1
-4.3887315,-1.2964692,0,0,0.06797861,0.13595724,orthoherpesviridae,KP677883.1
-4.3887563,-1.2968986,0,0,0.06804286,0.13608575,orthoherpesviridae,KP677884.1
-4.389536,-1.2971847,0,0,0.06793446,0.1358689,orthoherpesviridae,KP677885.1
-7.230663,0.56240696,0,0,0.0104934275,0.020986855,orthoherpesviridae,KM406326.1
-2.9432278,-2.112833,0,0,0.032520525,0.065041065,orthoherpesviridae,KM924292.1
21.067986,-1.3513817,0,1,0.59813577,0.80372846,orthoherpesviridae,KT595939.1
-2.7936406,-2.0976303,0,0,0.0369431,0.073886216,orthoherpesviridae,KT008627.1
-5.513687,-1.4208974,0,0,0.241429,0.482858,orthoherpesviridae,KP796148.1
-4.4030237,-1.3006514,0,0,0.065681756,0.13136351,orthoherpesviridae,JX458823.1
-4.3953204,-1.2982388,0,0,0.067874536,0.1357491,orthoherpesviridae,JX458824.1
-15.763897,-1.0777023,0,0,0.35366958,0.70733917,orthoherpesviridae,KR297253.1
-15.949707,-0.9239316,0,0,0.3567816,0.7135632,orthoherpesviridae,KR351281.1
-3.3768535,-2.4738216,0,0,0.040604964,0.0812099,orthoherpesviridae,KP967684.1
-3.3826034,-2.482268,0,0,0.04107093,0.082141876,orthoherpesviridae,KP202868.1
-18.306482,1.0432719,0,0,0.1695375,0.33907497,orthoherpesviridae,AB992258.1
-18.30438,1.0307293,0,0,0.17194723,0.34389448,orthoherpesviridae,KF644566.1
-18.287056,1.026802,0,0,0.17701839,0.3540368,orthoherpesviridae,KF644567.1
-18.28686,1.0261052,0,0,0.18691917,0.3738383,orthoherpesviridae,KF644568.1
-18.274536,1.0188575,0,0,0.18818651,0.37637305,orthoherpesviridae,KF644569.1
-18.293266,1.0377346,0,0,0.1730405,0.34608102,orthoherpesviridae,KF644570.1
-18.275286,1.0086286,0,0,0.17644608,0.35289216,orthoherpesviridae,KF644571.1
-18.283073,1.0287488,0,0,0.1710104,0.3420208,orthoherpesviridae,KF644572.1
-18.306372,1.0386783,0,0,0.16160195,0.32320392,orthoherpesviridae,KF644576.1
-18.300503,1.0257996,0,0,0.1684939,0.3369878,orthoherpesviridae,KF644577.1
-18.311604,1.0309306,0,0,0.16991003,0.33982003,orthoherpesviridae,KF644578.1
-18.308102,1.032006,0,0,0.16885602,0.33771205,orthoherpesviridae,KF644579.1
-18.323338,1.0287737,0,0,0.1685841,0.33716822,orthoherpesviridae,KF644573.1
-18.31665,1.0349591,0,0,0.18256027,0.36512053,orthoherpesviridae,KF644574.1
-18.321136,1.0170432,0,0,0.17649876,0.35299754,orthoherpesviridae,KF644575.1
-18.324633,1.0211704,0,0,0.17155819,0.3431164,orthoherpesviridae,KF644580.1
-1.5387886,-2.3245175,0,0,0.08416495,0.1683299,orthoherpesviridae,KF921519.1
-4.251166,5.1695175,0,0,0.26480296,0.5296059,orthoherpesviridae,KF274499.1
-19.569696,2.3955646,0,0,0.20500654,0.41001308,orthoherpesviridae,AB825953.1
-3.1529758,2.6350446,0,0,0.19289927,0.38579857,orthoherpesviridae,KJ705001.1
-2.577897,-1.6774836,0,0,0.09087714,0.18175429,orthoherpesviridae,JQ673560.1
-20.176237,-2.1424181,0,0,0.07685133,0.15370268,orthoherpesviridae,HG531783.1
-2.5819972,-1.675514,0,0,0.093320556,0.1866411,orthoherpesviridae,KF263690.1
-3.1129782,-2.1836665,0,0,0.0675026,0.13500524,orthoherpesviridae,KF017583.1
-2.581365,-1.6757472,0,0,0.093326114,0.18665224,orthoherpesviridae,KF487736.1
-4.3982096,-1.2944014,0,0,0.06925987,0.13851976,orthoherpesviridae,JX458822.1
-2.844444,-1.3944801,0,0,0.02810977,0.05621952,orthoherpesviridae,KC526636.1
-1.6229445,-2.2057705,0,0,0.08361204,0.16722405,orthoherpesviridae,KC462164.1
-1.6542715,-2.218904,0,0,0.0883417,0.17668343,orthoherpesviridae,KC462165.1
-1.5338693,-2.2166982,0,0,0.07914288,0.15828574,orthoherpesviridae,KC618527.1
-20.193773,-2.1479921,0,0,0.079382434,0.15876484,orthoherpesviridae,KC503762.1
-18.276623,1.0448827,0,0,0.1909631,0.38192618,orthoherpesviridae,AP012321.1
-4.3924484,-1.3004223,0,0,0.06802824,0.13605648,orthoherpesviridae,JX646898.1
-4.397796,-1.3076853,0,0,0.06643518,0.13287038,orthoherpesviridae,JX646899.1
-2.2225842,-1.9242499,0,0,0.042273156,0.08454633,orthoherpesviridae,JX844666.1
-3.3962588,-2.478715,0,0,0.04084851,0.08169699,orthoherpesviridae,JX867617.2
-4.3867407,-1.2983949,0,0,0.0701613,0.14032257,orthoherpesviridae,JN580312.1
-4.389553,-1.2965231,0,0,0.06810482,0.1362096,orthoherpesviridae,JN580313.1
-4.4018598,-1.3082634,0,0,0.06539231,0.13078463,orthoherpesviridae,JN580314.1
-4.3862333,-1.2985942,0,0,0.07026543,0.14053082,orthoherpesviridae,JN580315.1
-4.3895526,-1.2964022,0,0,0.068194665,0.13638932,orthoherpesviridae,JN580316.1
-4.3885517,-1.2973485,0,0,0.06802477,0.13604951,orthoherpesviridae,JN580317.1
-4.379256,-1.2973516,0,0,0.06754804,0.13509607,orthoherpesviridae,JN804826.1
-4.3888307,-1.2970165,0,0,0.066048026,0.13209605,orthoherpesviridae,JN804827.1
-2.1870048,-1.9354708,0,0,0.03884536,0.07769072,orthoherpesviridae,JQ806361.1
-2.2002892,-1.9300454,0,0,0.041782796,0.08356559,orthoherpesviridae,JQ806362.1
-2.189078,-1.9435722,0,0,0.037052494,0.074104965,orthoherpesviridae,JQ809691.1
-2.2063859,-1.9250659,0,0,0.04300014,0.08600026,orthoherpesviridae,JQ809692.1
-2.1873229,-1.9299322,0,0,0.0431,0.0862,orthoherpesviridae,JQ820250.1
-2.203624,-1.9288265,0,0,0.04455011,0.08910024,orthoherpesviridae,JQ836662.1
-19.491467,-2.0663562,0,0,0.05798345,0.115966916,orthoherpesviridae,JQ805139.1
-4.3895903,-1.2965364,0,0,0.06897262,0.13794523,orthoherpesviridae,JN542533.1
-4.3995275,-1.305878,0,0,0.0668332,0.1336664,orthoherpesviridae,JN542534.1
-4.4009004,-1.3087142,0,0,0.06528881,0.13057762,orthoherpesviridae,JN542535.1
-4.3889203,-1.2964215,0,0,0.06859338,0.13718677,orthoherpesviridae,JN542536.1
-2.5764031,-1.6771008,0,0,0.09103792,0.18207586,orthoherpesviridae,JQ647509.1
-2.1934729,-1.9310864,0,0,0.03994875,0.07989752,orthoherpesviridae,JQ314003.1
-2.173486,-1.9282434,0,0,0.045077667,0.09015536,orthoherpesviridae,JF742597.1
-4.3970656,-1.30376,0,0,0.067356475,0.13471293,orthoherpesviridae,JN596962.1
-4.395912,-1.302202,0,0,0.06709938,0.13419878,orthoherpesviridae,JN596963.1
-5.5167675,-1.4344858,0,0,0.24917051,0.49834102,orthoherpesviridae,JN227533.1
-2.5862062,-1.6763151,0,0,0.09197671,0.1839534,orthoherpesviridae,JF999965.1
17.563896,9.557352,0,1,0.7086056,0.5827888,orthoherpesviridae,JN133502.1
-18.629526,-1.8506294,0,0,0.045851514,0.09170306,orthoherpesviridae,HQ840738.1
-4.378316,-1.2967019,0,0,0.067395784,0.13479155,orthoherpesviridae,HQ630064.1
6.0098367,9.144861,0,1,0.5337893,0.93242145,orthoherpesviridae,HQ221963.1
-2.4171095,-2.5042617,0,0,0.0569959,0.1139918,orthoherpesviridae,FJ478159.2
-4.237177,5.4384484,0,0,0.289994,0.579988,orthoherpesviridae,GQ169129.1
-4.20924,-1.9928124,0,0,0.04397809,0.08795619,orthoherpesviridae,FJ483967.2
-5.798377,-1.5066693,0,0,0.23907466,0.4781493,orthoherpesviridae,FJ483968.2
-5.9181633,-1.5109316,1,0,0.2525187,0.5050374,orthoherpesviridae,FJ483969.2
-18.237587,1.0192825,0,0,0.18889414,0.3777883,orthoherpesviridae,AP010838.1
-2.579113,-1.6762866,0,0,0.09304183,0.18608367,orthoherpesviridae,EU082088.2
-2.2063982,-1.9275186,0,0,0.041961625,0.08392322,orthoherpesviridae,EU499381.1
-2.2003865,-1.9247615,0,0,0.04178222,0.08356446,orthoherpesviridae,EF523390.1
-2.1928012,-1.9261823,0,0,0.039233148,0.078466296,orthoherpesviridae,DQ530348.1
-5.4201956,-1.43918,0,0,0.22072971,0.44145942,orthoherpesviridae,DQ120516.1
-18.306799,1.0459192,0,0,0.16201349,0.32402694,orthoherpesviridae,AY665713.1
-18.29408,1.0400546,0,0,0.17539962,0.3507992,orthoherpesviridae,AY464052.1
-5.4458647,-1.4409139,0,0,0.22276159,0.44552314,orthoherpesviridae,AY186194.1
-3.4402306,-1.8360093,0,0,0.058140606,0.11628121,orthoherpesviridae,AF291866.1
-0.9811816,-1.9993014,0,0,0.11087242,0.22174484,orthoherpesviridae,AF275348.3
-18.616484,-1.8917036,0,0,0.041703522,0.083407044,orthoherpesviridae,AB049735.1
-2.2057378,-1.9360356,0,0,0.038657922,0.07731587,orthoherpesviridae,AF243438.1
-4.2116156,5.427875,0,0,0.2276768,0.45535362,orthoherpesviridae,AF105037.1
21.076033,-1.4675351,0,0,0.47834045,0.9566809,orthoherpesviridae,AF083424.1
-4.20794,5.4277534,0,0,0.22820812,0.45641625,orthoherpesviridae,U97553.2
21.264584,-1.8169819,0,0,0.27404565,0.5480913,orthoherpesviridae,X64346.1
-24.380968,1.4138849,0,0,0.066071376,0.13214278,orthoherpesviridae,NC_075689.1
-24.3807,1.4211465,0,0,0.06092636,0.121852696,orthoherpesviridae,NC_006151.1
-24.38145,1.4138007,0,0,0.063012406,0.12602484,orthoherpesviridae,PP097194.1
-24.381191,1.4154211,0,0,0.06246543,0.12493086,orthoherpesviridae,OR666765.1
-24.381004,1.4126712,0,0,0.063632384,0.12726474,orthoherpesviridae,OR271601.1
-24.382612,1.4264323,0,0,0.060463183,0.12092638,orthoherpesviridae,OP589231.1
-24.38109,1.4130356,0,0,0.06450836,0.12901676,orthoherpesviridae,OP605538.1
-24.381945,1.4158629,0,0,0.06200889,0.124017775,orthoherpesviridae,OP512542.1
-24.380085,1.4162345,0,0,0.06818267,0.13636535,orthoherpesviridae,OP727800.1
